gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid,compute_multiplier,memory_multiplier,semantic_class,warning,requested_model,resolved_model,latency_ms,prompt_tokens,completion_tokens,total_tokens,attempts,response_sha256,q_count,q_data,q_llm,vram_base_gb,vram_requirement_gb_simulated,vram_value_classification
2024-11-25 22:18:56,TXT_2_IMG,SUCCEED,52.0,G1383,24.0,26.0,2.0,40.0,M0001,0,7759,2024-11-25,2,66,pool02-task066,2.0,1.5,image_generation,High step count and multiple images increase compute demand.,deepseek-chat,deepseek-v4-flash,1036.8839160073549,174,52,226,1,05fd20fe39bd19eda98fd52a17c7ad12fe04652345abd5e0b2696ea04352e27a,1.0,2.1121039805036554,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:21:02,TXT_2_IMG,SUCCEED,23.0,G1386,60.0,26.0,1.0,30.0,M0002,0,7766,2024-11-25,2,67,pool02-task067,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,835.1180000463501,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.934199837530463,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:23:35,TXT_2_IMG,SUCCEED,11.0,G1388,65.0,26.0,1.0,30.0,M0004,0,7782,2024-11-25,2,68,pool02-task068,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,920.8472920581698,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.44679122664500404,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:23:41,TXT_2_IMG,SUCCEED,17.0,G0730,109.0,0.0,1.0,30.0,M0000,0,7784,2024-11-25,2,69,pool02-task069,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,949.995959061198,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6904955320877335,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:24:11,TXT_2_IMG,SUCCEED,41.0,G1292,85.0,0.0,8.0,30.0,M0011,0,7787,2024-11-25,2,70,pool02-task070,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1008.617665967904,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.6653127538586514,1.2376237623762376,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:27:38,TXT_2_IMG,SUCCEED,14.0,G1390,57.0,26.0,1.0,30.0,M0002,0,7800,2024-11-25,2,71,pool02-task071,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,936.4004589151592,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.5686433793663688,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:28:02,TXT_2_IMG,SUCCEED,51.0,G1391,13.0,0.0,1.0,30.0,M0001,0,7801,2024-11-25,2,72,pool02-task072,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1139.9708749959243,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,2.0714865962632008,0.7425742574257426,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:29:00,TXT_2_IMG,SUCCEED,59.0,G1391,13.0,0.0,1.0,30.0,M0001,0,7808,2024-11-25,2,73,pool02-task073,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,829.0891660144553,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,2.39642567018684,0.7425742574257426,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:31:45,TXT_2_IMG,SUCCEED,56.0,G0250,28.0,0.0,1.0,30.0,M0003,1,7817,2024-11-25,2,74,pool02-task074,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,933.3405420184135,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,2.274573517465475,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:35:02,TXT_2_IMG,SUCCEED,21.0,G1394,75.0,26.0,1.0,30.0,M0000,0,7836,2024-11-25,2,75,pool02-task075,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,965.8724169712514,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.8529650690495532,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:36:08,TXT_2_IMG,SUCCEED,27.0,G0977,54.0,26.0,8.0,30.0,M0040,4,7841,2024-11-25,2,76,pool02-task076,2.5,2.0,image_generation,High resource demand due to multiple images and LoRAs.,deepseek-chat,deepseek-v4-flash,1011.380958952941,174,54,228,1,2d5754fbc5eccd45788dd73dd6ec5e3132cb49fe99b6ad15255b7695a1f0e20c,1.0,1.0966693744922826,1.2376237623762376,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:36:13,TXT_2_IMG,SUCCEED,22.0,G1394,51.0,26.0,1.0,30.0,M0010,0,7842,2024-11-25,2,77,pool02-task077,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,882.1628749137744,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.8935824532900081,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:36:17,IMG_2_IMG,SUCCEED,12.0,G1397,20.0,26.0,1.0,30.0,M0034,0,7843,2024-11-25,2,78,pool02-task078,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1290.5978750204667,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.48740861088545895,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:37:07,IMG_2_IMG,SUCCEED,13.0,G1397,20.0,26.0,1.0,30.0,M0043,0,7851,2024-11-25,2,79,pool02-task079,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1053.5139159765097,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.5280259951259139,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:38:12,IMG_2_IMG,SUCCEED,11.0,G1373,9.0,26.0,1.0,30.0,M0023,0,7858,2024-11-25,2,80,pool02-task080,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1203.336999984458,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.44679122664500404,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:40:29,IMG_2_IMG,SUCCEED,19.0,G1397,27.0,26.0,1.0,30.0,M0012,0,7869,2024-11-25,2,81,pool02-task081,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1066.7048749746757,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.7717303005686433,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:52:19,TXT_2_IMG,SUCCEED,26.0,G0264,13.0,26.0,4.0,30.0,M0026,0,7916,2024-11-25,2,82,pool02-task082,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1006.751540931873,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,1.0560519902518277,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 22:59:55,IMG_2_IMG,SUCCEED,6.0,G1397,72.0,26.0,1.0,30.0,M0034,0,7939,2024-11-25,2,83,pool02-task083,2.0,2.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1110.476000001654,173,57,230,1,a5eea40917a0a58b7980aec4d7e37609a9fbec74a3df7a13756eced6858d0a98,1.0,0.24370430544272947,0.9900990099009901,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:01:23,IMG_2_IMG,SUCCEED,5.0,G1397,57.0,26.0,1.0,30.0,M0034,0,7943,2024-11-25,2,84,pool02-task084,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1339.343833969906,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.20308692120227456,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:02:35,IMG_2_IMG,SUCCEED,11.0,G1397,57.0,26.0,1.0,30.0,M0032,0,7946,2024-11-25,2,85,pool02-task085,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1116.740833967924,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.44679122664500404,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:11:10,TXT_2_IMG,SUCCEED,20.0,G0264,1.0,26.0,4.0,30.0,M0026,0,7973,2024-11-25,2,86,pool02-task086,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,898.8955829991028,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.8123476848090982,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:15:55,TXT_2_IMG,SUCCEED,27.0,G1411,58.0,26.0,1.0,30.0,M0000,0,7981,2024-11-25,2,87,pool02-task087,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,883.0729579785839,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.0966693744922826,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:18:55,IMG_2_IMG,SUCCEED,15.0,G1397,56.0,26.0,1.0,30.0,M0032,0,7993,2024-11-25,2,88,pool02-task088,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1098.0438749538737,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.6092607636068237,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:20:32,IMG_2_IMG,SUCCEED,8.0,G1397,24.0,26.0,1.0,30.0,M0034,0,7998,2024-11-25,2,89,pool02-task089,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1124.59545803722,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.3249390739236393,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:23:35,TXT_2_IMG,SUCCEED,18.0,G0264,3.0,26.0,4.0,30.0,M0026,0,8006,2024-11-25,2,90,pool02-task090,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,999.2877499898896,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.7311129163281884,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:27:14,TXT_2_IMG,SUCCEED,18.0,G0264,1.0,26.0,4.0,30.0,M0026,0,8015,2024-11-25,2,91,pool02-task091,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,985.9643750824034,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.7311129163281884,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:29:59,TXT_2_IMG,SUCCEED,22.0,G0264,2.0,26.0,4.0,30.0,M0026,0,8024,2024-11-25,2,92,pool02-task092,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1000.994374975562,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.8935824532900081,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:30:59,TXT_2_IMG,SUCCEED,19.0,G0605,34.0,28.0,1.0,30.0,M0004,0,8026,2024-11-25,2,93,pool02-task093,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,925.2970839152111,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,0.7717303005686433,0.7425742574257426,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:31:40,TXT_2_IMG,SUCCEED,29.0,G1409,50.0,28.0,8.0,30.0,M0025,0,8029,2024-11-25,2,94,pool02-task094,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,981.801249901764,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.1779041429731925,1.2376237623762376,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:40:08,TXT_2_IMG,SUCCEED,23.0,G1424,67.0,26.0,1.0,30.0,M0002,0,8062,2024-11-25,2,95,pool02-task095,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,904.0182500611992,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.934199837530463,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:43:14,TXT_2_IMG,SUCCEED,17.0,G0264,9.0,26.0,4.0,30.0,M0026,0,8074,2024-11-25,2,96,pool02-task096,2.0,1.5,image_generation,High step count and multiple images increase compute demand.,deepseek-chat,deepseek-v4-flash,1035.785583080724,174,52,226,1,05fd20fe39bd19eda98fd52a17c7ad12fe04652345abd5e0b2696ea04352e27a,1.0,0.6904955320877335,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:50:40,TXT_2_IMG,SUCCEED,25.0,G1434,63.0,26.0,2.0,44.0,M0051,1,8106,2024-11-25,2,97,pool02-task097,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,869.1600830061361,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.0154346060113728,1.2376237623762376,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:52:32,IMG_2_IMG,SUCCEED,24.0,G1435,4.0,28.0,1.0,30.0,M0016,0,8114,2024-11-25,2,98,pool02-task098,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,991.6130419587716,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.9748172217709179,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 23:57:06,IMG_2_IMG,SUCCEED,18.0,G1435,2.0,28.0,1.0,30.0,M0012,0,8141,2024-11-25,2,99,pool02-task099,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1106.6110000247136,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.7311129163281884,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:05:59,TXT_2_IMG,SUCCEED,52.0,G0543,49.0,0.0,4.0,30.0,M0054,1,11298,2024-11-28,3,0,pool03-task000,2.5,2.0,image_generation,High resource demand due to 4 images and 30 steps.,deepseek-chat,deepseek-v4-flash,1078.590916004032,174,55,229,1,7096b5db4bc5c65db42f65552313a8ed3fb968f990708fb37f0ee8290868adc2,1.0,2.04241948153967,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:07:30,IMG_2_IMG,SUCCEED,66.0,G0886,7.0,0.0,8.0,30.0,M0001,1,11303,2024-11-28,3,1,pool03-task001,2.5,2.0,image_generation,IMG_2_IMG with 8 images and 30 steps is compute-heavy.,deepseek-chat,deepseek-v4-flash,1303.7148750154302,173,59,232,1,2ab1c46b140c0ec73fcbf960c3fda138bbfb368bebc6c1d26e357d5679af33b2,1.0,2.592301649646504,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:07:34,TXT_2_IMG,SUCCEED,32.0,G1875,30.0,26.0,8.0,40.0,M0001,0,11304,2024-11-28,3,2,pool03-task002,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,992.3733330797404,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.2568735271013354,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:08:28,IMG_2_IMG,SUCCEED,29.0,G1884,104.0,0.0,1.0,30.0,M0026,1,11308,2024-11-28,3,3,pool03-task003,2.0,1.5,image_editing,IMG_2_IMG with 30 steps; moderate compute demand.,deepseek-chat,deepseek-v4-flash,1172.3387090023607,173,57,230,1,9e6e050ef3ef1bf143fd9a04fa231fed6a04d1f2f1e1aaca6384b94f7e523e0a,1.0,1.139041633935585,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:08:32,TXT_2_IMG,SUCCEED,31.0,G1888,2.0,26.0,1.0,40.0,M0001,0,11310,2024-11-28,3,4,pool03-task004,1.5,1.2,image_generation,Short prompt may reduce quality.,deepseek-chat,deepseek-v4-flash,1029.134999960661,174,48,222,1,3dddbe477da81b0c6d212cec5d62a9c3acc1b6827f256f12370266dfee8092fc,1.0,1.2175962293794187,0.7263922518159807,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:10:48,IMG_2_IMG,SUCCEED,21.0,G0886,7.0,0.0,8.0,30.0,M0001,1,11324,2024-11-28,3,5,pool03-task005,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1040.0715410942212,173,52,225,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.8248232521602513,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:18:43,TXT_2_IMG,SUCCEED,18.0,G1752,49.0,26.0,1.0,30.0,M0006,0,11343,2024-11-28,3,6,pool03-task006,2.0,1.5,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,901.8416249891744,174,48,222,1,66069ac9400131202fff9f131eca45f035e5b87c99a75b401f68a5283c4b4895,1.0,0.7069913589945012,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:18:44,TXT_2_IMG,SUCCEED,17.0,G1895,40.0,26.0,1.0,30.0,M0010,0,11344,2024-11-28,3,7,pool03-task007,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,777.3182090604678,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6677140612725844,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:30:47,TXT_2_IMG,SUCCEED,21.0,G1898,70.0,26.0,4.0,30.0,M0009,0,11383,2024-11-28,3,8,pool03-task008,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1071.7990000266582,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.8248232521602513,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:32:16,TXT_2_IMG,SUCCEED,23.0,G1906,39.0,26.0,1.0,30.0,M0002,0,11386,2024-11-28,3,9,pool03-task009,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,868.1392499711365,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.9033778476040848,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:33:00,TXT_2_IMG,SUCCEED,21.0,G1903,91.0,26.0,1.0,30.0,M0010,0,11387,2024-11-28,3,10,pool03-task010,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,922.6697910344228,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.8248232521602513,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:40:06,TXT_2_IMG,SUCCEED,33.0,G1754,19.0,26.0,4.0,40.0,M0001,0,11422,2024-11-28,3,11,pool03-task011,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,963.6099160416052,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.296150824823252,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:46:45,IMG_2_IMG,SUCCEED,57.0,G1875,34.0,0.0,4.0,30.0,M0001,0,11466,2024-11-28,3,12,pool03-task012,2.0,1.5,image_generation,IMG_2_IMG with 4 images and 30 steps is compute-heavy.,deepseek-chat,deepseek-v4-flash,1082.28204108309,173,59,232,1,db15b66f81b78f90d203fb171c3b1ba3c2d5f05c3a4422a3da48fa7db2685443,1.0,2.2388059701492535,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 00:50:37,TXT_2_IMG,SUCCEED,9.0,G1923,21.0,26.0,1.0,30.0,M0002,0,11483,2024-11-28,3,13,pool03-task013,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,891.3374160183594,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.3534956794972506,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 01:02:05,TXT_2_IMG,SUCCEED,29.0,G1914,8.0,0.0,8.0,30.0,M0001,1,11519,2024-11-28,3,14,pool03-task014,2.0,1.5,image_generation,Moderate compute demand due to 8 images and 30 steps.,deepseek-chat,deepseek-v4-flash,1072.7654590737077,174,56,230,1,49dd961ac0547c21419a34e460af3fbd338b4870ac1f47c63cf6e8e959f48624,1.0,1.139041633935585,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 01:25:10,TXT_2_IMG,SUCCEED,26.0,G0879,61.0,26.0,1.0,30.0,M0002,0,11566,2024-11-28,3,15,pool03-task015,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,879.8120419960469,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.021209740769835,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 01:38:02,TXT_2_IMG,SUCCEED,27.0,G1934,58.0,26.0,8.0,30.0,M0002,0,11588,2024-11-28,3,16,pool03-task016,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,987.451000022702,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.0604870384917517,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 01:47:59,TXT_2_IMG,SUCCEED,25.0,G1937,51.0,26.0,8.0,30.0,M0002,0,11595,2024-11-28,3,17,pool03-task017,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1004.4699579011648,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.9819324430479183,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
